Akkermansia,Allistipes et rel.,Anaerostipes caccae et rel.,Anaerotruncus colihominis et rel.,Bacteroides fragilis et rel.,Bacteroides ovatus et rel.,Bacteroides splachnicus et rel.,Bacteroides uniformis et rel.,Bacteroides vulgatus et rel.,Bifidobacterium,Bryantella formatexigens et rel.,Butyrivibrio crossotus et rel.,Clostridium cellulosi et rel.,Clostridium leptum et rel.,Clostridium nexile et rel.,Clostridium orbiscindens et rel.,Clostridium sphenoides et rel.,Clostridium symbiosum et rel.,Coprococcus eutactus et rel.,Dorea formicigenerans et rel.,Eubacterium rectale et rel.,Faecalibacterium prausnitzii et rel.,Lachnobacillus bovis et rel.,Lachnospira pectinoschiza et rel.,Oscillospira guillermondii et rel.,Outgrouping clostridium cluster XIVa,Parabacteroides distasonis et rel.,Prevotella melaninogenica et rel.,Prevotella oralis et rel.,Prevotella tannerae et rel.,Ruminococcus bromii et rel.,Ruminococcus callidus et rel.,Ruminococcus obeum et rel.,Sporobacter termitidis et rel.,Subdoligranulum variable at rel.,Sutterella wadsworthia et rel.,Tannerella et rel.,Uncultured Clostridiales I,Uncultured Clostridiales II
0.011997202,0.053109418,0.011184147,0.006472792,0.004645874,0.015032244,0.010068788,0.002930273,0.171613571,0.005266851,0.003911396,0.015414216,0.071952653,0.006214142,0.002778575,0.022096547,0.014296675,0.019645377,0.006827481,0.005631362,0.003943045,0.059146761,0.00227328,0.00990072,0.128687533,0.002517743,0.012105245,0.127845011,0.016624522,0.003972511,0.001772351,0.007167982,0.01371062,0.071232362,0.028632638,0.002190338,0.00437631,0.004290094,0.038521353
0.002814681,0.056393381,0.005470719,0.003601352,0.086986885,0.044204064,0.003781256,0.038196903,0.100360299,0.030204257,0.002842484,0.004767458,0.013803548,0.006131458,0.000935501,0.025245446,0.00517306,0.076645672,0.003066547,0.004049477,0.001417971,0.014465922,0.001079424,0.002934072,0.114919444,0.001733621,0.018135965,0.167359842,0.027505696,0.003297151,0.001823573,0.002600431,0.012815711,0.020944104,0.08086524,0.000943679,0.003306964,0.002232446,0.006944297
0.012678282,0.013227451,0.005217099,0.001769981,0.015716487,0.010896448,0.004644226,0.010987318,0.311984908,0.004444708,0.012105409,0.036580933,0.006799415,0.002660898,0.009985777,0.012482715,0.012287148,0.027972028,0.004723243,0.010594208,0.015726364,0.161710324,0.021840307,0.04821224,0.040172257,0.008599028,0.017188179,0.024979258,0.035368022,0.007295247,0.00083363,0.008496306,0.015283869,0.010773972,0.041985698,0.00201691,0.005371182,0.002242108,0.004146419
0.003854517,0.045512368,0.006041803,0.003125422,0.062661402,0.041566076,0.004433205,0.053496725,0.271779171,0.093275754,0.003997277,0.008348905,0.021153959,0.022951204,0.002197483,0.032521216,0.004927766,0.052742137,0.005458017,0.007260361,0.003026,0.021605182,0.003566448,0.006770898,0.070910885,0.002658903,0.020141893,0.005794523,0.004848738,0.007275657,0.012942715,0.002480453,0.015491999,0.015616914,0.046060464,0.001261896,0.00537644,0.002845001,0.004020221
0.010357682,0.038564702,0.018357225,0.008990483,0.005114889,0.007199837,0.006290855,0.004799477,0.130131033,0.009780255,0.008355934,0.017115446,0.182825942,0.005805319,0.003956309,0.02662996,0.011064255,0.025533468,0.01701362,0.006500715,0.00249101,0.148960134,0.005446445,0.01381728,0.129269238,0.003544038,0.006641036,0.001522422,0.001002116,0.003613578,0.004069311,0.013359063,0.020573801,0.039529564,0.032302408,0.001948352,0.003326727,0.002621396,0.021574676
0.005054326,0.035326854,0.003167235,0.002064473,0.007762077,0.003378812,0.005400542,0.003346755,0.067347558,0.004398225,0.004836338,0.007524855,0.076238043,0.005509536,0.00124595,0.020728079,0.005716838,0.017302251,0.003564742,0.004039187,0.00156652,0.049718326,0.00158148,0.004428145,0.399125057,0.002327341,0.011645253,0.116668376,0.016101181,0.003635268,0.001391275,0.002408552,0.013196813,0.03797049,0.019670197,0.002226895,0.004062695,0.008757982,0.019565478
0.009111011,0.01283522,0.004241691,0.00313191,0.023475818,0.014649525,0.005505262,0.023405157,0.422633298,0.002159293,0.010360035,0.026761518,0.024120072,0.002724575,0.007901475,0.016783879,0.008674581,0.022619582,0.003720053,0.012652335,0.016378622,0.06054957,0.02913487,0.013043045,0.073862786,0.006309542,0.024862005,0.015545247,0.013951236,0.009046586,0.000918583,0.003880077,0.018889138,0.015416396,0.025522886,0.00168961,0.005553062,0.002622741,0.005357707
0.002785916,0.077494887,0.006358963,0.003674755,0.129852413,0.067870212,0.004121386,0.042657675,0.112688077,0.029143773,0.004121386,0.006378862,0.01681278,0.010522359,0.001746725,0.033205461,0.0051451,0.084627715,0.004625504,0.006206401,0.002584711,0.014692388,0.003650434,0.003592947,0.14104914,0.002425515,0.02356752,0.006896247,0.004021889,0.00503897,0.004851031,0.002516168,0.017927146,0.014292189,0.090531203,0.001112155,0.004923995,0.002558178,0.00372782
0.012676425,0.045036331,0.024367917,0.005761667,0.005944998,0.01145,0.009894844,0.002097565,0.22706681,0.00712717,0.007444523,0.049978696,0.072193416,0.007495097,0.00489179,0.018293955,0.012213671,0.027866388,0.021566106,0.007087975,0.005971549,0.094542158,0.03224485,0.024555042,0.089024512,0.004350646,0.011151613,0.0014224,0.001012748,0.005449371,0.003093877,0.009609099,0.023133907,0.046596546,0.02823558,0.002973763,0.004795699,0.008330836,0.023050459
0.003131009,0.055906426,0.003108509,0.004377182,0.008870327,0.002904275,0.005486622,0.003908136,0.052422335,0.002809081,0.012955005,0.010061114,0.016461596,0.020553197,0.002018108,0.02358382,0.004931036,0.046220895,0.004567569,0.005990283,0.003428706,0.027621766,0.002217149,0.003716018,0.44468464,0.002227534,0.008380512,0.040884852,0.006511253,0.002833312,0.004205833,0.001824258,0.019611644,0.05363043,0.031571441,0.002353882,0.003103316,0.036909215,0.014017713
0.004822594,0.011656449,0.01332108,0.002422381,0.028175798,0.011882162,0.004746013,0.017823243,0.296187471,0.002214806,0.020302052,0.018369387,0.006805641,0.002178531,0.01745646,0.017262992,0.028292685,0.081720092,0.005465472,0.045559707,0.019848611,0.129041164,0.007009186,0.033655377,0.041113973,0.014705586,0.019064663,0.01431865,0.010977296,0.006898345,0.001487286,0.002561436,0.022389895,0.007619819,0.018597115,0.002956433,0.004641218,0.003341354,0.00310758
0.002073832,0.051184895,0.005518914,0.002777385,0.040320533,0.01967718,0.001557312,0.020105513,0.107205501,0.012746316,0.003874384,0.003212502,0.004330821,0.005396809,0.000961328,0.08516861,0.014292969,0.162472163,0.007457075,0.006035433,0.000806275,0.003502257,0.000612459,0.001626117,0.261125529,0.001272403,0.012945947,0.002105812,0.001137701,0.002844251,0.004085643,0.001324733,0.032678364,0.078637977,0.033334432,0.000482602,0.00235002,0.00146525,0.001292753
0.000989353,0.021327684,0.001793719,0.00176703,0.011898002,0.014550388,0.001854461,0.006265594,0.237244022,0.001132004,0.004119389,0.001788198,0.003090462,0.00538576,0.000663557,0.016008187,0.024662033,0.036168895,0.00145872,0.006557338,0.000581647,0.018105615,0.000481332,0.00196306,0.08064191,0.001691563,0.012316751,0.36763611,0.070640705,0.005826597,0.004413894,0.000654353,0.005910347,0.006949398,0.010324241,0.008228654,0.00291744,0.00100868,0.00098291
0.002935994,0.003014064,0.000975876,0.000653837,0.002279368,0.001904353,0.001645049,0.000471209,0.011615717,0.001055341,0.001790036,0.011748157,0.003743183,0.000808583,0.000943812,0.002337921,0.002705966,0.008439936,0.000903383,0.00227658,0.002796583,0.015580563,0.001817918,0.004947693,0.013543769,0.002121834,0.002070252,0.778492801,0.094099573,0.001042794,0.000276034,0.00083786,0.003291491,0.00215111,0.00168269,0.008736881,0.001285369,0.001679901,0.001296521
0.010544707,0.041104957,0.004180223,0.001468727,0.017601901,0.007691702,0.001378572,0.009230042,0.111993007,0.003004785,0.00479419,0.023118472,0.006886013,0.003288944,0.001678708,0.041983683,0.006574465,0.029062993,0.001561164,0.005692316,0.002964843,0.012404867,0.00711083,0.003181671,0.109006481,0.003182813,0.014764872,0.384469837,0.053840773,0.003090375,0.000893561,0.001695826,0.004481501,0.023481374,0.029912048,0.004620727,0.002442172,0.001402537,0.004213318
0.010354612,0.043664151,0.003460005,0.002591193,0.010834745,0.005487233,0.008774492,0.003058624,0.080553093,0.002827449,0.012013484,0.01606794,0.013837481,0.019441572,0.001547095,0.021636466,0.007318851,0.036040453,0.00303068,0.005258599,0.002141545,0.030192485,0.001839239,0.005037585,0.358738038,0.002347316,0.011734042,0.085245185,0.013352268,0.007456032,0.001168577,0.001971339,0.008355329,0.026359043,0.012153206,0.003020519,0.005527879,0.096981768,0.018580382
0.013213982,0.011884287,0.005332233,0.001668285,0.017499053,0.012036765,0.005298598,0.015797133,0.328936894,0.002065175,0.009675604,0.047243406,0.005255994,0.002636966,0.008410936,0.011249711,0.0097496,0.032484466,0.003498017,0.010612893,0.016196266,0.127426469,0.026871943,0.041563613,0.038980463,0.005948871,0.01978846,0.057232934,0.041225023,0.008105981,0.000625607,0.007637336,0.017871277,0.008540991,0.012474017,0.00274684,0.00533896,0.003489047,0.003385901
0.001250686,0.059411984,0.003422187,0.001809878,0.120942548,0.054493913,0.003596824,0.066199909,0.408718462,0.008777733,0.003408075,0.003670913,0.004568796,0.004736377,0.000878479,0.014413756,0.006107016,0.059466668,0.002243826,0.003669149,0.00133183,0.00739651,0.001693453,0.002399059,0.05000979,0.002577224,0.024685609,0.024548016,0.006572715,0.011023322,0.002000392,0.001153665,0.007608191,0.007445902,0.006011759,0.001095453,0.006138768,0.00251372,0.002007448
0.000766657,0.002087168,0.000897722,0.000849806,0.00126132,0.001066837,0.001206358,0.000428426,0.006384112,0.001238771,0.001227497,0.005053736,0.015710835,0.000949866,0.000916043,0.002104079,0.001717932,0.003896704,0.001599551,0.002230916,0.001211995,0.019249578,0.000714513,0.002154814,0.024587992,0.001460031,0.001950466,0.785372632,0.092423059,0.000456612,0.000318501,0.00116126,0.003550017,0.005840124,0.001574184,0.002546598,0.000906178,0.001492445,0.001434664
0.002006032,0.158539441,0.008731831,0.001403174,0.026155303,0.020731328,0.00276441,0.042063767,0.389116053,0.011097831,0.004625407,0.00650213,0.003830333,0.004450665,0.00214932,0.006748516,0.00665066,0.009745332,0.003963137,0.00650912,0.001558694,0.091344356,0.003578705,0.002287366,0.055919018,0.007229055,0.024872701,0.005665118,0.002318819,0.009427302,0.003844312,0.007372343,0.016413466,0.015817598,0.019903053,0.003562979,0.005693077,0.00210913,0.003299119
0.002414874,0.004822016,0.003931579,0.000872396,0.012435182,0.01237204,0.001677783,0.000974197,0.080001392,0.002149418,0.004702174,0.004088791,0.005212468,0.007704659,0.002118491,0.005337464,0.007636362,0.025133243,0.006712421,0.011967413,0.003697051,0.028383143,0.000874973,0.005930229,0.006778141,0.003872303,0.010144016,0.550413389,0.110995278,0.001632681,0.012789553,0.001448409,0.012122048,0.005459883,0.0360427,0.002310496,0.0019703,0.001490933,0.001380112
0.001279797,0.005513804,0.00285015,0.001521702,0.001629816,0.001525756,0.00223255,0.001298717,0.011403304,0.001389262,0.001314934,0.010108641,0.015652176,0.001239255,0.001077084,0.00299205,0.002644734,0.005811117,0.001524405,0.002716359,0.001390614,0.034343702,0.000701388,0.00247986,0.035473491,0.001796041,0.006125999,0.72832352,0.085547752,0.00070274,0.000818962,0.001474402,0.003674518,0.010476228,0.001829826,0.004278604,0.001664953,0.00168117,0.001490619
0.002578111,0.174439314,0.005396847,0.001686515,0.018781542,0.016562217,0.003319318,0.027903759,0.357560419,0.01553527,0.004629858,0.005224972,0.006200358,0.007240196,0.001458781,0.012823956,0.003338654,0.006958752,0.003259163,0.005360323,0.001175189,0.051484885,0.00192499,0.0024578,0.094550087,0.005147629,0.045424175,0.012600519,0.002447057,0.00875054,0.004717944,0.003375178,0.008741946,0.039004677,0.019988957,0.003632989,0.007132775,0.002292371,0.004891966
0.001232456,0.022394022,0.003391686,0.001207446,0.041254632,0.036205313,0.003686253,0.004139219,0.222189493,0.002569122,0.003033204,0.002225924,0.004040567,0.002724743,0.00127414,0.005660684,0.005199381,0.019660943,0.003519517,0.010955939,0.00153397,0.011521451,0.000892037,0.001838263,0.005839925,0.002359313,0.020404307,0.416889792,0.078417287,0.005224392,0.003287476,0.001150478,0.008161723,0.003090172,0.0310365,0.003701537,0.004461575,0.00189801,0.001727106
0.003167046,0.012716105,0.005650506,0.01306424,0.002002836,0.002989454,0.005145921,0.002494736,0.018696423,0.001701212,0.002081765,0.016187593,0.055921544,0.0027428,0.001822426,0.006865456,0.003806938,0.011781636,0.003124762,0.004452469,0.002085994,0.062379668,0.001023264,0.003088116,0.134421151,0.00344048,0.005308008,0.483861738,0.062895528,0.001068367,0.001919678,0.005113503,0.007753413,0.030885392,0.003365779,0.007647704,0.002087403,0.002443995,0.00279495
0.003400491,0.175511979,0.005942454,0.001643085,0.019008679,0.018441557,0.003391525,0.023411161,0.360308622,0.009596245,0.003925023,0.007850047,0.005536726,0.005521035,0.002613693,0.014704827,0.005065992,0.009022398,0.003420666,0.005897622,0.001916559,0.037374023,0.002985797,0.00266525,0.09167653,0.005294635,0.050518704,0.012079926,0.002568862,0.010188025,0.004328509,0.003559644,0.010687899,0.041888584,0.018903325,0.003833118,0.007876946,0.002281938,0.005157898
0.009498624,0.044358773,0.005934151,0.012198862,0.018913612,0.020522604,0.015544289,0.022482068,0.127472729,0.049181764,0.011788649,0.020630135,0.019769882,0.00584255,0.018220631,0.030347805,0.023270633,0.039109638,0.007264356,0.016659432,0.015460653,0.143952941,0.004842904,0.024314088,0.049560116,0.027687394,0.063678616,0.00572307,0.00250907,0.005950081,0.003512699,0.009980525,0.017232933,0.022832541,0.038293195,0.010295154,0.010279224,0.013720235,0.011163372
0.002748808,0.011301968,0.007196451,0.003613956,0.005371777,0.006480739,0.004880216,0.001989838,0.080710364,0.009489091,0.013460903,0.049352713,0.007338021,0.00370047,0.11696003,0.009843015,0.025403866,0.03647775,0.041338304,0.036835606,0.032328976,0.040528212,0.008848096,0.013571013,0.035113177,0.036528872,0.016492851,0.158062385,0.02891951,0.005576267,0.007404873,0.003492049,0.062447895,0.010145817,0.023897724,0.024920171,0.005277398,0.007251506,0.004699322
0.004875191,0.03155671,0.008623119,0.009173437,0.016332001,0.021480132,0.015937015,0.015439954,0.315689151,0.015446611,0.00823479,0.01549543,0.010633553,0.00578499,0.016121194,0.016744739,0.022525291,0.026448522,0.005793866,0.015005026,0.009397558,0.097909903,0.003321876,0.022314484,0.064398235,0.014831942,0.050948743,0.011734188,0.002795968,0.007677816,0.006308679,0.006233233,0.020068834,0.012899174,0.029202328,0.021207192,0.009537356,0.007642311,0.004229456
0.000776314,0.004320868,0.005107242,0.001081474,0.003288018,0.003802766,0.002186423,0.000558343,0.148247508,0.002052286,0.012323778,0.012149401,0.002689434,0.001641494,0.033565948,0.005576719,0.016361283,0.02569885,0.013227522,0.022536586,0.013841196,0.041337474,0.002865488,0.016334456,0.00709749,0.011512253,0.007010302,0.452460396,0.068875669,0.006406688,0.00031522,0.001651554,0.028693445,0.002706201,0.007868774,0.006307762,0.003380236,0.002221634,0.001921503
0.010679975,0.036222148,0.006958481,0.031781324,0.0215056,0.030357525,0.014538202,0.038267187,0.285294747,0.005317694,0.003453975,0.025720519,0.009071885,0.004116829,0.005805174,0.017980287,0.008453618,0.019145483,0.002797066,0.007692674,0.002496849,0.034673507,0.003670963,0.006197536,0.185132452,0.004919387,0.035425534,0.019401113,0.003641238,0.008896512,0.007600528,0.008192043,0.009651511,0.04386429,0.01203838,0.00444677,0.00874789,0.009401826,0.006441276
0.000347689,0.007323784,0.001312632,0.000720274,0.002493057,0.002815849,0.001122047,0.000573472,0.072150991,0.000783802,0.002147944,0.004400623,0.002165972,0.000764057,0.002249246,0.00821318,0.001522962,0.005171548,0.001479179,0.003168689,0.005350114,0.018261814,0.003169548,0.002738585,0.056016517,0.00132551,0.006069529,0.669985878,0.084454021,0.004465869,0.000161396,0.001090283,0.004104444,0.003436538,0.011255671,0.003104302,0.002253538,0.000954642,0.000874802
0.019157637,0.032850948,0.007604062,0.021985622,0.016521296,0.025018581,0.013313358,0.037320397,0.307788706,0.004256142,0.002786323,0.042109806,0.006965808,0.003147945,0.004781077,0.016416309,0.009030553,0.02510857,0.002951303,0.00692248,0.003689545,0.033994141,0.004401124,0.006259228,0.189636611,0.003719541,0.030387919,0.020904088,0.005257685,0.009118875,0.006807494,0.006020924,0.007929022,0.024210347,0.017667821,0.004437786,0.006544193,0.006800828,0.006175905
0.000931391,0.012726822,0.001733786,0.001097554,0.004440504,0.005089854,0.001788445,0.000795836,0.135811431,0.001057107,0.003723377,0.00548012,0.00590974,0.001965541,0.006213645,0.011354878,0.00321942,0.012291735,0.003372466,0.006970127,0.004917131,0.027519757,0.008958624,0.004098338,0.11493166,0.002411559,0.00875092,0.476677515,0.063364092,0.008512606,0.004216402,0.001062573,0.007271845,0.006873927,0.022917462,0.005427647,0.003642481,0.001289954,0.001181729
0.006593691,0.038849095,0.010000485,0.030690252,0.021577441,0.025522661,0.026405485,0.012885023,0.275088525,0.004192604,0.008305981,0.025417563,0.010732938,0.00373664,0.018047763,0.019417272,0.015313596,0.025836338,0.007659224,0.012800944,0.013982893,0.047366889,0.006098922,0.013014374,0.131595712,0.008527495,0.038443255,0.018110822,0.003099584,0.007518554,0.004989733,0.009672256,0.025732857,0.014269083,0.026733714,0.007012466,0.007565444,0.012327195,0.004865232
0.000321104,0.005899098,0.00257967,0.000747887,0.004040218,0.005141726,0.002257211,0.000682854,0.361308207,0.001250544,0.012014974,0.003020002,0.001489,0.001083895,0.005694512,0.007904303,0.016994116,0.054640492,0.003767889,0.014852069,0.002683995,0.010500231,0.00118009,0.008462509,0.004616037,0.002773416,0.015056654,0.34680163,0.049800902,0.009242913,0.000180198,0.000831889,0.013178806,0.002119014,0.00721332,0.011898455,0.004690555,0.001636681,0.001442935
0.010684037,0.031540331,0.005523168,0.017686806,0.022034401,0.028099751,0.015284988,0.038163065,0.348324428,0.003382307,0.003090947,0.036561853,0.005145667,0.003075746,0.003481116,0.013666041,0.00998984,0.019475502,0.002475291,0.005507967,0.002171264,0.019814999,0.005533302,0.004768166,0.183711214,0.003830748,0.027805858,0.022832473,0.005591574,0.01145424,0.003820614,0.005583974,0.007463878,0.028246698,0.012921173,0.007567754,0.008583713,0.009288043,0.005817062
0.000380333,0.002113432,0.000967164,0.000486743,0.001741527,0.001921685,0.001290605,0.000246532,0.038775052,0.000894469,0.001410711,0.004915889,0.001443371,0.001040913,0.001044073,0.002564354,0.001410711,0.003536785,0.00499912,0.002075504,0.003801228,0.025560307,0.00809552,0.003689551,0.011792445,0.001338015,0.001730991,0.739634859,0.102855451,0.002206145,0.00156769,0.001302194,0.004205793,0.001499209,0.012310795,0.001631957,0.001324319,0.001162072,0.001032484
0.001112025,0.001993058,0.002048015,0.004551145,0.001170417,0.000884468,0.001128341,0.000938566,0.00504576,0.000803749,0.001530215,0.024236996,0.004248022,0.003288847,0.000856989,0.005266448,0.001684783,0.006906578,0.001641847,0.002504847,0.003655514,0.037469666,0.003281977,0.002849189,0.064624548,0.001690793,0.001101721,0.66736365,0.102417088,0.007068015,0.002005939,0.004992521,0.005858097,0.0117119,0.004096031,0.000888761,0.00085012,0.003847865,0.002385487
0.000719081,0.001825846,0.001128577,0.001635874,0.001200344,0.001039219,0.001180643,0.000415829,0.005631627,0.00101389,0.005111665,0.034563018,0.024687267,0.003529969,0.001485303,0.007236542,0.003091625,0.005958801,0.004850629,0.004650806,0.002188904,0.08162622,0.005547194,0.001889874,0.02990799,0.004287748,0.001317142,0.633495373,0.079623067,0.000736671,0.001542998,0.003265415,0.01014523,0.010716555,0.014270446,0.001390317,0.000902721,0.00362003,0.002569553
0.000780802,0.001733289,0.000886735,0.002324141,0.002820932,0.00130225,0.001050201,0.000475787,0.007650033,0.0012712,0.001452931,0.010285582,0.009272822,0.002887597,0.001208188,0.003786205,0.002056568,0.006469241,0.001948809,0.00252231,0.003480276,0.016363965,0.001955201,0.004263818,0.019901774,0.0009534,0.000832855,0.757605285,0.107394514,0.000831942,0.002677557,0.002237386,0.004960604,0.005990714,0.002801755,0.002262956,0.000838335,0.001160701,0.001301337
0.001476087,0.002002793,0.000453604,0.001073092,0.001544503,0.001330822,0.00115744,0.000280222,0.008710321,0.001209923,0.001044976,0.003079634,0.005630688,0.000962503,0.000469536,0.003611962,0.000989681,0.003679441,0.00101686,0.001332696,0.00091002,0.021051349,0.000948445,0.001159314,0.014172313,0.00074601,0.000849102,0.792489293,0.110062699,0.000865971,0.000272725,0.001329884,0.003309247,0.003564165,0.002319566,0.001590426,0.001169624,0.001074029,0.001059034
0.004271481,0.045665932,0.001929927,0.007521765,0.005291553,0.013498239,0.017190517,0.00304672,0.222283454,0.009691245,0.003413361,0.037422131,0.021919737,0.01041553,0.001232634,0.011823612,0.003056842,0.007186615,0.002902763,0.004156765,0.001489058,0.070163403,0.008051483,0.001336103,0.306035069,0.00148231,0.006154171,0.032934714,0.005158842,0.003917211,0.005382651,0.006960557,0.015076146,0.051948315,0.025915675,0.002178478,0.003493212,0.011803368,0.006598414
0.002271904,0.001940806,0.000890286,0.000575538,0.001214026,0.001213208,0.001206668,0.000204381,0.005996552,0.002402708,0.001669388,0.003991161,0.0034892,0.000721058,0.000824884,0.002711733,0.002080603,0.004945214,0.003604471,0.002498359,0.00213456,0.09017473,0.000680999,0.002608725,0.013973968,0.001147806,0.000839599,0.716431369,0.097334621,0.000645028,0.000734956,0.002450125,0.006124086,0.004420362,0.006758486,0.006514863,0.000836329,0.000888651,0.000848592
0.001919026,0.003513174,0.001505757,0.007210884,0.001915149,0.001479394,0.001302611,0.00033108,0.010755073,0.001005647,0.002703694,0.018667661,0.00903454,0.00412261,0.001042089,0.012782649,0.002326867,0.011010943,0.002190403,0.00294018,0.002435418,0.041392802,0.00315418,0.003693834,0.133600627,0.001400307,0.001250662,0.568875187,0.083757134,0.001656953,0.003993124,0.006285875,0.007411703,0.024275093,0.010472065,0.001638344,0.001469315,0.003124717,0.002353229
0.00093098,0.002016396,0.0013463,0.010075874,0.002988385,0.000974606,0.002812136,0.000718085,0.009806265,0.008972135,0.003448204,0.005324124,0.010535693,0.002727501,0.002977042,0.012809483,0.004349518,0.007886719,0.007071784,0.007076147,0.004572883,0.047128358,0.001403014,0.002261575,0.092630337,0.002230164,0.001044408,0.599959515,0.07720329,0.001002527,0.001859343,0.005831931,0.010303602,0.020331488,0.012450877,0.002428226,0.000998164,0.006507263,0.005005654
0.024281229,0.012708199,0.001925115,0.02456756,0.046921643,0.003102929,0.005082873,0.011298884,0.008823446,0.002396241,0.004114224,0.027635966,0.036871647,0.031985753,0.001076278,0.0437781,0.005631166,0.012789427,0.00618555,0.003813678,0.001228581,0.168762362,0.002408425,0.003730419,0.203658125,0.00381977,0.004611748,0.008660989,0.005690056,0.006449543,0.001165629,0.024813276,0.019076513,0.116877658,0.0156771,0.002189108,0.003011547,0.012322363,0.080856879
0.004451715,0.007113428,0.00097707,0.022637868,0.034917237,0.002184823,0.003950426,0.010635761,0.018645299,0.002006266,0.002174841,0.030647406,0.03397122,0.00867053,0.000715335,0.01937727,0.002378906,0.005279064,0.001643608,0.002503119,0.00089611,0.08003438,0.001184462,0.001181135,0.29853994,0.001496104,0.010400643,0.173810963,0.032986386,0.002662822,0.006506779,0.020742507,0.009449081,0.09819059,0.006986996,0.008382178,0.002896831,0.008456484,0.020314415
0.001550807,0.002845276,0.004611695,0.015212605,0.003361946,0.000983828,0.001490915,0.000947893,0.00478658,0.007152719,0.002767816,0.017528435,0.048025516,0.005781589,0.004504688,0.013583539,0.00491994,0.021543604,0.007362741,0.010805342,0.0041094,0.088211549,0.003189456,0.005428624,0.108806461,0.005106005,0.001276102,0.445331647,0.066356505,0.001070073,0.003575162,0.012132552,0.022376504,0.02445596,0.015710908,0.003046514,0.000943102,0.002803751,0.006302251
0.001204091,0.010226251,0.001272276,0.016379978,0.006214164,0.002181931,0.002163335,0.001995971,0.009528901,0.0030234,0.003012552,0.00753448,0.071258329,0.018224082,0.001893693,0.039445219,0.003661863,0.009708663,0.003599876,0.00404773,0.001332713,0.028857896,0.003522393,0.002544553,0.476496203,0.003902061,0.002956764,0.077788625,0.012305904,0.002167984,0.005724469,0.007119169,0.026116535,0.095972416,0.011744925,0.001095614,0.002933519,0.001803812,0.019037657
0.000921186,0.042609842,0.001588974,0.006795055,0.007930581,0.014461759,0.011929689,0.001370823,0.208572838,0.004255364,0.00356376,0.022599058,0.016053591,0.006276828,0.001287945,0.006679787,0.002238662,0.004668802,0.002687347,0.00358567,0.001315571,0.101066556,0.001897624,0.001404165,0.112699027,0.001269846,0.010813216,0.258406415,0.04272892,0.004594497,0.004024829,0.007004632,0.015643963,0.023857472,0.010566486,0.000541089,0.004017208,0.009945377,0.018125544
0.001249994,0.003932736,0.00335875,0.001239349,0.002385547,0.001781397,0.002706695,0.000473738,0.009303543,0.001753009,0.001927777,0.007839745,0.015870228,0.001601306,0.002406838,0.011587067,0.002339415,0.007541663,0.003923865,0.005059417,0.002980824,0.084293452,0.001613726,0.002392644,0.071789071,0.00245918,0.001231364,0.592533745,0.101332056,0.001019335,0.001393713,0.002470713,0.009009009,0.013764133,0.015202204,0.004161621,0.001222493,0.001396374,0.001452265
0.005779972,0.012317573,0.002111584,0.00728301,0.056561857,0.002738461,0.008021087,0.009163639,0.017435232,0.001766985,0.00304029,0.012904125,0.01389393,0.013567661,0.002366978,0.031941374,0.003024404,0.009344492,0.002786118,0.00330546,0.001345402,0.070504666,0.003749039,0.006618252,0.273671309,0.005495251,0.004239054,0.201977655,0.038509525,0.002128692,0.013513893,0.009856503,0.010004362,0.084792074,0.013969692,0.002181237,0.002435409,0.015427516,0.020226238
0.002269176,0.003430484,0.00369768,0.00821689,0.012959428,0.002047443,0.010032231,0.003997578,0.024582077,0.005274538,0.005588793,0.017847928,0.029187428,0.018036959,0.009885472,0.067385359,0.008781592,0.017839952,0.027801994,0.028215151,0.00686017,0.139141573,0.008443409,0.012800706,0.124325329,0.009301628,0.0017292,0.17942603,0.025976284,0.001280948,0.009293652,0.006986989,0.039369608,0.02781316,0.045102767,0.001668582,0.001199593,0.037399532,0.014802685
