Actinomycetaceae,Aerococcus,Aeromonas,Akkermansia,Alcaligenes faecalis et rel.,Allistipes et rel.,Anaerobiospirillum,Anaerofustis,Anaerostipes caccae et rel.,Anaerotruncus colihominis et rel.,Anaerovorax odorimutans et rel.,Aneurinibacillus,Aquabacterium,Asteroleplasma et rel.,Atopobium,Bacillus,Bacteroides fragilis et rel.,Bacteroides intestinalis et rel.,Bacteroides ovatus et rel.,Bacteroides plebeius et rel.,Bacteroides splachnicus et rel.,Bacteroides stercoris et rel.,Bacteroides uniformis et rel.,Bacteroides vulgatus et rel.,Bifidobacterium,Bilophila et rel.,Brachyspira,Bryantella formatexigens et rel.,Bulleidia moorei et rel.,Burkholderia,Butyrivibrio crossotus et rel.,Campylobacter,Catenibacterium mitsuokai et rel.,Clostridium (sensu stricto),Clostridium cellulosi et rel.,Clostridium colinum et rel.,Clostridium difficile et rel.,Clostridium felsineum et rel.,Clostridium leptum et rel.,Clostridium nexile et rel.,Clostridium orbiscindens et rel.,Clostridium ramosum et rel.,Clostridium sphenoides et rel.,Clostridium stercorarium et rel.,Clostridium symbiosum et rel.,Clostridium thermocellum et rel.,Collinsella,Coprobacillus catenaformis et rel.,Coprococcus eutactus et rel.,Corynebacterium,Desulfovibrio et rel.,Dialister,Dorea formicigenerans et rel.,Eggerthella lenta et rel.,Enterobacter aerogenes et rel.,Enterococcus,Escherichia coli et rel.,Eubacterium biforme et rel.,Eubacterium cylindroides et rel.,Eubacterium hallii et rel.,Eubacterium limosum et rel.,Eubacterium rectale et rel.,Eubacterium siraeum et rel.,Eubacterium ventriosum et rel.,Faecalibacterium prausnitzii et rel.,Fusobacteria,Gemella,Granulicatella,Haemophilus,Helicobacter,Klebisiella pneumoniae et rel.,Lachnobacillus bovis et rel.,Lachnospira pectinoschiza et rel.,Lactobacillus catenaformis et rel.,Lactobacillus gasseri et rel.,Lactobacillus plantarum et rel.,Lactobacillus salivarius et rel.,Lactococcus,Leminorella,Megamonas hypermegale et rel.,Megasphaera elsdenii et rel.,Methylobacterium,Micrococcaceae,Mitsuokella multiacida et rel.,Moraxellaceae,Novosphingobium,Oceanospirillum,Oscillospira guillermondii et rel.,Outgrouping clostridium cluster XIVa,Oxalobacter formigenes et rel.,Papillibacter cinnamivorans et rel.,Parabacteroides distasonis et rel.,Peptococcus niger et rel.,Peptostreptococcus anaerobius et rel.,Peptostreptococcus micros et rel.,Phascolarctobacterium faecium et rel.,Prevotella melaninogenica et rel.,Prevotella oralis et rel.,Prevotella ruminicola et rel.,Prevotella tannerae et rel.,Propionibacterium,Proteus et rel.,Pseudomonas,Roseburia intestinalis et rel.,Ruminococcus bromii et rel.,Ruminococcus callidus et rel.,Ruminococcus gnavus et rel.,Ruminococcus lactaris et rel.,Ruminococcus obeum et rel.,Serratia,Sporobacter termitidis et rel.,Staphylococcus,Streptococcus bovis et rel.,Streptococcus intermedius et rel.,Streptococcus mitis et rel.,Subdoligranulum variable at rel.,Sutterella wadsworthia et rel.,Tannerella et rel.,Uncultured Bacteroidetes,Uncultured Chroococcales,Uncultured Clostridiales I,Uncultured Clostridiales II,Uncultured Mollicutes,Uncultured Selenomonadaceae,Veillonella,Vibrio,Weissella et rel.,Wissella et rel.,Xanthomonadaceae,Yersinia et rel.
3.43E-05,2.28E-06,2.28E-06,0.063144336,0.000184993,0.001801971,2.28E-06,2.28E-06,0.095011122,0.003318458,0.008292719,2.28E-06,2.28E-06,2.28E-06,7.77E-05,0.000125613,0.001018604,2.28E-06,0.000845031,0.000628063,0.001256126,0.000447638,0.000239806,0.005798737,0.003937386,0.000169006,2.06E-05,0.002420898,0.000228387,2.28E-06,0.059028809,0.00082676,0.000164438,0.012033692,0.029747359,0.000660037,0.009345581,2.28E-06,0.034865503,0.004967409,0.08500322,0.001066566,0.003592522,0.007034308,0.009994199,2.28E-06,0.002455156,0.00440101,0.012355717,0.000114193,0.000290051,0.000356283,0.020963609,0.00061436,0.001048295,0.000463625,0.000961508,0.000365419,0.001849932,0.028712767,0.000132464,0.001491365,0.004556313,0.001463958,0.115839983,0.000593805,2.28E-06,2.28E-06,2.06E-05,0.000269496,0.000431651,0.001607842,0.005625163,2.28E-05,0.000902127,0.00137032,0.000105058,0.000529857,2.28E-06,0.000102774,0.000436218,2.28E-06,2.28E-06,0.00010049,2.28E-05,2.28E-06,0.000274064,0.041420199,0.004759577,0.002354666,0.001982396,0.001290384,0.000797069,2.28E-06,0.000267212,0.000717134,0.002012086,0.000465909,3.65E-05,0.00037227,0.000111909,0.000532141,2.06E-05,0.001000333,0.000920398,0.003199697,0.002270163,0.002322692,0.120430554,2.28E-06,0.011567783,6.39E-05,0.004423849,0.000486464,0.002318124,0.118025643,0.003407529,0.000721702,2.28E-06,2.28E-06,0.006447355,0.00447181,0.001384023,2.28E-06,0.000216967,0.000310606,0.000392825,1.14E-05,3.20E-05,0.00020098
2.15E-05,1.43E-06,1.43E-06,0.002799946,0.000111654,0.001070736,1.43E-06,8.59E-05,0.06080434,0.001694855,0.001126563,1.43E-06,1.43E-06,1.43E-06,2.00E-05,8.30E-05,0.001298339,1.43E-06,0.000681377,0.000312059,0.000800189,0.000244781,0.000306334,0.000644159,0.025750624,7.01E-05,1.00E-05,0.002529399,0.000153167,1.43E-06,0.005612774,0.000312059,4.72E-05,0.001458663,0.015771882,0.000450911,0.001942498,1.43E-06,0.00364451,0.007310492,0.016032408,0.000416556,0.001989736,0.011374421,0.004406049,1.43E-06,0.000808778,0.000704281,0.005124645,7.01E-05,0.000167481,0.000231897,0.010486913,0.000396516,0.000657042,0.000300608,0.000628413,0.000230466,0.000196111,0.015548573,8.88E-05,0.001027792,0.000178933,0.000645591,0.477983352,0.000373612,1.43E-06,1.43E-06,1.00E-05,0.00016605,0.000254801,0.001527373,0.001608967,1.29E-05,0.000581175,0.001013477,7.30E-05,6.30E-05,1.43E-06,5.87E-05,0.000317785,1.43E-06,1.43E-06,5.87E-05,1.15E-05,1.43E-06,0.000184659,0.009602267,0.002771316,0.000350709,0.001505901,0.000563997,0.000157461,1.43E-06,0.000164618,0.000329237,0.000838839,0.000230466,2.15E-05,0.000133126,7.01E-05,0.000326374,1.29E-05,0.000571155,0.000220446,0.04760337,0.002258852,0.000337826,0.037800697,1.43E-06,0.005858986,2.29E-05,0.036609718,0.000929021,0.010346629,0.139610785,0.000854585,0.000422282,1.43E-06,1.43E-06,0.003691748,0.001379932,0.000658474,1.43E-06,0.000120243,0.000131695,0.000135989,4.29E-06,2.15E-05,0.000118812
4.49E-05,1.79E-06,1.79E-06,0.003080826,0.000168665,0.02358797,1.79E-06,1.79E-06,0.012960285,0.00120398,0.000758992,1.79E-06,3.59E-06,1.79E-06,4.13E-05,0.000111247,0.022798474,0.000278118,0.018407803,0.00496485,0.003459425,0.001130414,0.004997147,0.265778245,0.041599231,0.00012919,2.69E-05,0.008750839,0.000310415,1.79E-06,0.01003018,0.0004414,0.000123807,0.002282359,0.007146728,0.001498247,0.002678901,1.79E-06,0.006708917,0.011160594,0.02081397,0.000916891,0.030085158,0.000972515,0.024370288,1.79E-06,0.001019167,0.002224942,0.034348433,0.000105864,0.000565207,0.005303974,0.041125533,0.000475492,0.000848708,0.000407308,0.000873828,0.000730283,0.000436017,0.005820734,0.00011663,0.005966073,0.000188402,0.013353238,0.13712638,0.000540087,1.79E-06,1.79E-06,7.36E-05,0.000236849,0.000392953,0.002870892,0.010450048,2.69E-05,0.000767964,0.0011663,9.69E-05,0.000122013,1.79E-06,9.69E-05,0.000755404,1.79E-06,1.79E-06,0.001480304,2.51E-05,1.79E-06,0.000184814,0.013638533,0.01307512,0.00068722,0.00427763,0.008935653,0.00020814,1.79E-06,0.000240437,0.0005042,0.001722535,0.000897154,0.000102276,0.00585662,0.000143545,0.000450371,3.59E-05,0.001693827,0.007877011,0.009983528,0.008033116,0.008225107,0.071908677,1.79E-06,0.005558765,3.77E-05,0.005303974,0.000746432,0.003782401,0.007467909,0.002930105,0.003181308,3.95E-05,1.79E-06,0.002185467,0.001830194,0.000888182,1.79E-06,0.002748879,0.000224288,0.000138162,3.23E-05,4.31E-05,0.000184814
5.04E-05,1.80E-06,1.80E-06,0.004327905,0.000163895,0.00160653,1.80E-06,1.26E-05,0.003591279,0.001010385,0.001694781,1.80E-06,1.80E-06,1.80E-06,3.24E-05,0.00012067,0.023899833,1.80E-06,0.001743409,0.000612354,0.00124452,0.000565527,0.005990267,0.00421624,0.008097487,0.000100858,2.34E-05,0.006204591,0.000736626,1.80E-06,0.008619789,0.000437653,0.000102659,0.00381821,0.022471607,0.000572731,0.004335109,1.80E-06,0.007713865,0.008329821,0.02411956,0.000592543,0.011856262,0.000599747,0.012562271,1.80E-06,0.000381821,0.001509274,0.18802703,9.91E-05,0.000244942,0.000331392,0.009975974,0.000353004,0.002811427,0.000408837,0.001565106,0.072365885,0.00038002,0.004124387,0.00012067,0.004736742,0.000268355,0.001138259,0.120143939,0.0005187,1.80E-06,1.80E-06,0.000401632,0.00022513,0.000502491,0.00279882,0.002584496,2.16E-05,0.000878909,0.001118447,9.91E-05,0.000147685,1.80E-06,0.000282764,0.001296751,1.80E-06,1.80E-06,9.55E-05,2.70E-05,1.80E-06,0.000165696,0.004709726,0.007162746,0.000394428,0.013120594,0.001004982,0.000199916,1.80E-06,0.00025935,0.000507894,0.101042083,0.018678611,7.92E-05,0.000334994,9.91E-05,0.000470072,3.60E-05,0.002256706,0.00288527,0.005923629,0.004082963,0.000839286,0.128778137,0.000642972,0.004214439,5.58E-05,0.066714214,0.000695202,0.013938267,0.008470303,0.001102238,0.000848291,1.80E-06,1.80E-06,0.014039126,0.002136036,0.000859097,1.80E-06,0.000178303,0.000306177,0.000277361,2.34E-05,6.84E-05,0.000199916
2.37E-05,2.96E-06,2.96E-06,0.018735439,0.000218782,0.002344517,2.96E-06,7.69E-05,0.053956409,0.001773909,0.007506593,2.96E-06,2.96E-06,2.96E-06,8.28E-05,0.000147826,0.001283128,2.96E-06,0.000963824,0.000549912,0.001495997,0.000762781,0.000304521,0.010330065,0.003420689,0.000138956,1.77E-05,0.002770255,0.000286782,2.96E-06,0.007932331,0.000617912,5.62E-05,0.002501212,0.139659882,0.000866259,0.004289904,2.96E-06,0.017091617,0.020985348,0.086605211,0.00064452,0.004603295,0.020263958,0.010199979,2.96E-06,0.003187124,0.001014085,0.059709788,0.000136,0.000325217,0.000431651,0.031912629,0.00072139,0.001173737,0.000555825,0.001147128,0.000425738,0.000691825,0.030295415,0.000218782,0.003231472,0.00026313,0.002787994,0.058468052,0.000739129,2.96E-06,2.96E-06,1.48E-05,0.000319304,0.000481912,0.0061939,0.005203467,1.18E-05,0.001117563,0.001623127,0.000156695,0.00012713,2.96E-06,0.000118261,0.000419825,2.96E-06,2.96E-06,0.000118261,1.77E-05,2.96E-06,0.000221739,0.077605577,0.080062442,0.000742085,0.033358365,0.001203302,0.000277912,2.96E-06,0.00033113,0.003692688,0.00163791,0.000446434,2.96E-05,0.000396173,0.000130087,0.000617912,1.77E-05,0.001726605,0.020825696,0.011512672,0.003402949,0.000706607,0.072739153,2.96E-06,0.02419021,2.66E-05,0.003949905,0.000396173,0.001915822,0.010560674,0.000833737,0.000910607,2.96E-06,2.96E-06,0.003606949,0.002796864,0.001283128,2.96E-06,0.000212869,0.000298608,0.000141913,2.96E-06,2.66E-05,0.000230608
3.40E-05,1.48E-06,1.48E-06,0.015259917,0.000147882,0.004159913,1.48E-06,0.000276539,0.143233819,0.000869545,0.009097685,1.48E-06,1.48E-06,1.48E-06,3.25E-05,0.000116827,0.003022703,0.0001745,0.001724301,0.000919824,0.001705076,0.000607794,0.001137211,0.181758491,0.011721107,9.46E-05,2.81E-05,0.002150201,0.000331255,1.48E-06,0.013553362,0.00038745,2.81E-05,0.001554237,0.001561631,0.00048801,0.0047263,1.48E-06,0.001882535,0.001427059,0.017046328,0.001858873,0.005699362,0.002565748,0.004948123,1.48E-06,0.000422942,0.00026323,0.077858258,9.17E-05,0.000209992,0.000399281,0.026831663,0.000598921,0.000618146,0.000357874,0.000854756,0.000229217,0.002747643,0.008492848,0.000863629,0.00148769,0.000155276,0.000873981,0.157973192,0.000455476,1.48E-06,1.48E-06,2.51E-05,0.000201119,0.000357874,0.00102482,0.001342766,2.96E-05,0.00068765,0.001081016,8.58E-05,0.000164149,1.48E-06,8.28E-05,0.000273581,1.48E-06,1.48E-06,7.99E-05,2.37E-05,1.48E-06,0.000156755,0.003612751,0.002145764,0.000260272,0.00158825,0.001336851,0.000159712,1.48E-06,0.000215907,0.000394844,0.000996723,0.00052498,7.39E-05,0.004159913,0.000115348,0.00038745,2.81E-05,0.000924261,0.000244005,0.002126539,0.003932176,0.000286891,0.226038721,1.48E-06,0.001758314,3.25E-05,0.004931856,0.000939049,0.003673382,0.006336733,0.002583494,0.001617826,3.11E-05,1.48E-06,0.001719865,0.001524661,0.000752718,1.48E-06,0.000155276,0.000195204,0.000125699,0.000119784,3.25E-05,0.000155276
1.88E-05,1.71E-06,1.71E-06,0.013813512,0.000135292,0.001543017,1.71E-06,0.000152418,0.063852816,0.001757087,0.003469647,1.71E-06,1.71E-06,1.71E-06,8.73E-05,9.76E-05,0.000631935,1.71E-06,0.000549732,0.000450403,0.000936771,0.000318536,0.000142143,0.003810447,0.03158989,7.71E-05,1.20E-05,0.001943756,0.000226058,1.71E-06,0.016209384,0.000383614,8.56E-05,0.001656046,0.126621581,0.000496643,0.014486549,1.71E-06,0.01410636,0.027818832,0.033889858,0.00078949,0.002356483,0.011391952,0.008828249,1.71E-06,0.004200911,0.001385461,0.017439003,8.22E-05,0.000196944,0.000270585,0.01316959,0.000633647,0.001888954,0.000392176,0.000736401,0.000337374,0.00091622,0.064306644,0.000128442,0.001433413,0.000513768,0.00382586,0.159302371,0.000446978,1.71E-06,1.71E-06,1.20E-05,0.000191807,0.000411015,0.001620082,0.008597053,1.03E-05,0.000722701,0.001174816,8.73E-05,0.000191807,1.71E-06,7.19E-05,0.000260309,1.71E-06,1.71E-06,7.02E-05,1.20E-05,1.71E-06,0.00014728,0.006646447,0.011400515,0.000890531,0.046436076,0.000803191,0.000285998,1.71E-06,0.000202082,0.000578845,0.000977872,0.000267159,1.88E-05,0.00020037,9.25E-05,0.000392176,1.37E-05,0.001132002,0.005639462,0.002847988,0.004622201,0.001060075,0.04413782,1.71E-06,0.025381858,2.40E-05,0.04838497,0.001573843,0.0152298,0.10139214,0.001275858,0.000595971,1.71E-06,1.71E-06,0.004094732,0.001950606,0.000772365,1.71E-06,0.000145568,0.000226058,0.000116454,3.77E-05,3.60E-05,0.000155843
3.83E-05,2.40E-06,2.40E-06,0.006135998,0.000217945,0.002212983,2.40E-06,6.23E-05,0.071440546,0.001767512,0.006660504,2.40E-06,2.40E-06,2.40E-06,3.83E-05,0.000150885,0.003470359,8.14E-05,0.001772302,0.000716106,0.001798647,0.000536481,0.001104096,0.028162841,0.018247528,0.00012933,3.11E-05,0.003424854,0.000395176,2.40E-06,0.007853215,0.000584381,3.83E-05,0.002385423,0.004684626,0.000862201,0.009242317,2.40E-06,0.010688899,0.009081852,0.052862508,0.001846547,0.003975705,0.01146488,0.012530656,2.40E-06,0.000481396,0.000390385,0.030081239,0.00013412,0.000323325,0.000443076,0.040822827,0.000780771,0.001995038,0.000613121,0.001072961,0.000352065,0.00372902,0.052421827,0.000459841,0.001595072,0.0002395,0.002447693,0.101598425,0.000670601,2.40E-06,2.40E-06,3.11E-05,0.000304165,0.000519716,0.001999828,0.005113332,3.35E-05,0.001056196,0.001757932,0.000126935,0.000495766,2.40E-06,0.000831066,0.000601146,2.40E-06,2.40E-06,0.000126935,3.59E-05,2.40E-06,0.00022992,0.009857833,0.002866819,0.001001111,0.000905311,0.002143528,0.000241895,2.40E-06,0.00031135,0.000577196,0.001508852,0.000483791,6.47E-05,0.001128046,0.00015328,0.000589171,3.83E-05,0.002150713,0.009124962,0.012719861,0.00785082,0.002265673,0.383392091,2.40E-06,0.006816179,4.79E-05,0.005221107,0.000598751,0.002715933,0.004797191,0.001511247,0.001214267,2.40E-06,2.40E-06,0.002610553,0.002349498,0.001171156,2.40E-06,0.000213155,0.000256265,0.000160465,2.40E-06,4.79E-05,0.00022992
1.74E-05,1.94E-06,1.94E-06,0.011617318,0.000176314,0.011297629,1.94E-06,7.56E-05,0.040710989,0.001491884,0.001879386,1.94E-06,1.94E-06,1.94E-06,6.20E-05,0.000110438,0.00220295,0.000383627,0.004221837,0.002466452,0.002142888,0.001162507,0.002654391,0.235954011,0.005374657,0.000100751,2.13E-05,0.002886892,0.000234439,1.94E-06,0.013684643,0.00044369,0.000170501,0.001730198,0.027092222,0.000691692,0.001559697,1.94E-06,0.019053487,0.023618264,0.022639821,0.001011381,0.004727528,0.000860255,0.009774745,1.94E-06,0.001819323,0.004030024,0.048678036,9.88E-05,0.000242189,0.000716879,0.011158128,0.00044369,0.001234195,0.000399127,0.000854443,0.000536691,0.000333252,0.028041602,0.000114313,0.007112604,0.000242189,0.008519238,0.152050081,0.000525066,1.94E-06,1.94E-06,2.13E-05,0.000236376,0.000387502,0.002224263,0.007763608,1.94E-05,0.00077888,0.001290383,9.49E-05,0.000137563,1.94E-06,9.49E-05,0.000331314,1.94E-06,1.94E-06,9.69E-05,2.13E-05,1.94E-06,0.000189876,0.017989793,0.003204644,0.00165076,0.004768216,0.001885199,0.000232501,1.94E-06,0.000242189,0.000511503,0.001267132,0.000705254,7.94E-05,0.00507628,0.000133688,0.000449503,2.33E-05,0.002714453,0.048705161,0.014858775,0.00341002,0.000383627,0.10298648,1.94E-06,0.021180874,2.91E-05,0.00167401,0.000255752,0.000780817,0.018989549,0.000726567,0.002724141,3.88E-06,1.94E-06,0.003198831,0.002321139,0.000899005,1.94E-06,0.000166626,0.000244126,0.000118188,1.36E-05,4.07E-05,0.000176314
1.01E-05,1.12E-06,1.12E-06,0.005273774,0.000304299,0.00256305,1.12E-06,3.58E-05,0.010681798,0.003175005,0.003105642,1.12E-06,1.12E-06,1.12E-06,2.35E-05,5.93E-05,0.00243775,9.51E-05,0.00144654,0.000742848,0.00101806,0.000443024,0.001765383,0.015141124,0.021166697,5.03E-05,6.71E-06,0.006127378,0.000110756,1.12E-06,0.010312612,0.000237174,1.34E-05,0.001175803,0.046180765,0.002471313,0.00681317,1.12E-06,0.007208088,0.020212405,0.022049388,0.000156625,0.006873583,0.00052693,0.010204093,1.12E-06,0.002086463,0.000183475,0.090937365,5.26E-05,0.00013425,0.000164456,0.014656707,0.000241649,0.000775292,0.000239412,0.000498961,0.000181237,0.000149912,0.015862716,6.49E-05,0.002792393,0.000255074,0.003738853,0.220029602,0.000278568,1.12E-06,1.12E-06,7.83E-06,0.000121943,0.000230462,0.002614512,0.002736456,5.59E-06,0.000435193,0.000762986,4.70E-05,9.17E-05,1.12E-06,4.36E-05,0.000199137,1.12E-06,1.12E-06,4.81E-05,5.59E-06,1.12E-06,8.73E-05,0.051746532,0.011377659,0.000626498,0.009356083,0.00150919,0.002212882,1.12E-06,0.000126418,0.000332268,0.001353684,0.000315487,4.03E-05,0.000557136,5.48E-05,0.000277449,8.95E-06,0.001879495,0.001913058,0.011225509,0.002727506,0.0026078,0.251868028,1.12E-06,0.017842899,1.68E-05,0.003508391,0.000387087,0.001902989,0.042867036,0.000496724,0.000735017,1.12E-06,1.12E-06,0.004162858,0.004006234,0.000481061,1.12E-06,9.40E-05,0.000119706,8.28E-05,5.15E-05,2.35E-05,0.000101806
1.13E-05,1.88E-06,1.88E-06,0.006399208,0.00013171,0.00166895,1.88E-06,6.59E-05,0.106562528,0.001330268,0.002679351,1.88E-06,1.88E-06,1.88E-06,2.45E-05,8.47E-05,0.000790258,1.88E-06,0.000716877,0.000389484,0.000935139,0.000297288,0.000254012,0.006591128,0.008764338,7.15E-05,3.76E-06,0.005181835,0.000210735,1.88E-06,0.009200861,0.00037255,7.53E-05,0.00157299,0.05516189,0.000767679,0.00151278,1.88E-06,0.005565674,0.025192296,0.033170139,0.000543773,0.004099934,0.00767491,0.011232953,1.88E-06,0.001836409,0.001375425,0.056324698,7.34E-05,0.000195683,0.000250248,0.018646326,0.000476036,0.001531595,0.000664193,0.000724403,0.002192025,0.000306695,0.039872279,0.000133591,0.002351958,0.000188157,0.005951395,0.140667806,0.000440287,1.88E-06,1.88E-06,5.64E-06,0.00019192,0.000357498,0.003812054,0.008894166,5.64E-06,0.000671719,0.001096953,6.96E-05,7.15E-05,1.88E-06,0.000133591,0.000378195,1.88E-06,1.88E-06,6.77E-05,5.64E-06,1.88E-06,0.000129828,0.024191303,0.052809932,0.000453458,0.004434853,0.000735693,0.000174986,1.88E-06,0.00019192,0.001580516,0.002090421,0.000428997,1.51E-05,0.000261538,8.09E-05,0.00038384,5.64E-06,0.001413057,0.000282235,0.002807297,0.012576392,0.007306123,0.178698031,1.88E-06,0.01891539,1.32E-05,0.014493708,0.000854231,0.005938224,0.067186983,0.000543773,0.000538128,1.88E-06,1.88E-06,0.006427432,0.002963468,0.000773324,1.88E-06,0.000150525,0.000193801,0.000470392,1.88E-06,2.63E-05,0.000144881
3.02E-05,1.78E-06,1.78E-06,0.038712197,0.000152676,0.000988842,1.78E-06,0.000292925,0.055554471,0.001171698,0.020108826,1.78E-06,1.78E-06,1.78E-06,4.97E-05,0.000126046,0.00064976,1.78E-06,0.000527264,0.000363937,0.000939134,0.000323105,6.92E-05,0.002196046,0.002366475,0.00012072,1.60E-05,0.00233807,0.000184631,1.78E-06,0.040056099,0.000402993,2.49E-05,0.013375112,0.048684059,0.000521938,0.094472603,1.78E-06,0.074125887,0.018901622,0.006231304,0.001127316,0.003813345,0.008056313,0.010808028,1.78E-06,0.001462847,0.00032488,0.032202171,8.88E-05,0.000218362,0.000275172,0.027154993,0.000495309,0.002370026,0.000433173,0.000777582,0.000308902,0.000763379,0.109188066,0.000165103,0.001729142,0.000230789,0.004152427,0.003937616,0.00047578,1.78E-06,1.78E-06,1.78E-05,0.000211261,0.0004456,0.00159777,0.010925198,2.31E-05,0.000726098,0.001659906,0.000104743,9.23E-05,1.78E-06,8.52E-05,0.000273396,1.78E-06,1.78E-06,8.34E-05,1.95E-05,1.78E-06,0.000149125,0.018321099,0.004574949,0.002820952,0.001088259,0.000610703,0.000184631,1.78E-06,0.000221913,0.000481106,0.001059854,0.000289374,2.13E-05,0.000193508,9.94E-05,0.00041542,1.78E-05,0.00239488,0.096482243,0.001535635,0.002737513,0.00065331,0.160607863,1.78E-06,0.033503466,3.37E-05,0.001226732,0.000243216,0.000546792,0.01185368,0.000603602,0.000495309,1.78E-06,1.78E-06,0.0019191,0.002084202,0.000834391,1.78E-06,0.000145575,0.000287599,0.00011717,1.78E-06,3.73E-05,0.000165103
1.74E-05,7.90E-07,7.90E-07,0.001352914,7.82E-05,0.015807437,7.90E-07,7.90E-07,0.001695093,0.001077115,0.000895357,7.90E-07,7.90E-07,7.90E-07,2.13E-05,5.37E-05,0.005549159,0.000210998,0.002867829,0.00090484,0.001451695,0.000599012,0.001657951,0.021622912,0.004629304,0.000114587,1.19E-05,0.008741782,0.000109055,5.53E-06,0.004438063,0.000199934,0.001189331,0.000775239,0.005101876,0.000819493,0.000746789,7.90E-07,0.006486399,0.004969113,0.014309907,0.000143036,0.011682315,0.000349292,0.012212575,7.90E-07,0.000569773,0.000140665,0.037913984,4.74E-05,0.000215739,0.000139085,0.014399206,0.000297926,0.000317682,0.000184129,0.000427527,0.000894567,0.000143036,0.006616001,6.08E-05,0.002905761,0.000210207,0.002649719,0.04205017,0.000238657,7.90E-07,7.90E-07,1.11E-05,0.000102733,0.000152519,0.001875271,0.001731445,8.69E-06,0.000382483,0.000523938,4.27E-05,5.61E-05,7.90E-07,0.000948304,0.000177807,7.90E-07,7.90E-07,5.85E-05,1.66E-05,7.90E-07,7.51E-05,0.029247276,0.017582346,0.00031057,0.001477774,0.00321317,0.000103523,7.90E-07,0.000107474,0.000926177,0.536377336,0.069723261,7.19E-05,0.000879552,5.29E-05,0.000213368,1.58E-05,0.00065354,0.0030891,0.004426999,0.003520579,0.001343431,0.042145791,7.90E-07,0.005163515,2.05E-05,0.011762131,0.000318472,0.003635956,0.008645371,0.000984656,0.001755943,4.58E-05,7.90E-07,0.000980704,0.000918274,0.000400658,7.90E-07,9.72E-05,0.000108265,6.80E-05,1.34E-05,1.50E-05,8.53E-05
2.34E-05,1.17E-06,1.17E-06,0.012104922,0.000121752,0.017154102,1.17E-06,3.51E-06,0.045759882,0.001317025,0.002543907,1.17E-06,1.17E-06,1.17E-06,3.51E-05,9.01E-05,0.005204882,0.000814799,0.002960672,0.002741753,0.002776874,0.001430582,0.006605026,0.118032353,0.003579966,9.72E-05,2.11E-05,0.006497323,0.000168579,2.34E-06,0.015662645,0.000326622,5.85E-05,0.001722083,0.065518767,0.001064156,0.001259661,1.17E-06,0.019628938,0.006324061,0.022785115,0.000310233,0.010902624,0.000913137,0.022392935,1.17E-06,0.000530322,0.000606417,0.067815659,7.61E-05,0.000193164,0.001098106,0.014696827,0.000282136,0.000468276,0.00028916,0.002953648,0.000298526,0.000297355,0.004824408,9.37E-05,0.001653013,0.000403888,0.019256659,0.12132433,0.00039101,1.17E-06,1.17E-06,2.11E-05,0.000166238,0.000254039,0.003953416,0.007651622,3.04E-05,0.000559589,0.000851091,7.96E-05,0.00016975,2.22E-05,0.000227114,0.000284477,1.17E-06,1.17E-06,7.96E-05,2.81E-05,1.17E-06,0.000127605,0.052535829,0.00594827,0.001144934,0.004263648,0.005923685,0.0002716,1.17E-06,0.000189652,0.001400144,0.006655366,0.000663781,7.14E-05,0.00336456,9.72E-05,0.000334817,2.11E-05,0.002303915,0.031736202,0.005722327,0.004405302,0.003214711,0.088705429,1.17E-06,0.050544487,3.04E-05,0.002231333,0.000265746,0.001147275,0.033630376,0.001944514,0.002652781,4.45E-05,1.17E-06,0.0299989,0.00596583,0.000627489,1.17E-06,0.000151019,0.000166238,0.000291502,0.00011824,3.04E-05,0.000149848
1.53E-05,7.29E-07,7.29E-07,0.009317105,7.36E-05,0.003946171,7.29E-07,2.04E-05,0.038235277,0.000506032,0.00079113,7.29E-07,8.02E-06,7.29E-07,1.75E-05,5.25E-05,0.001854234,8.09E-05,0.001399972,0.000474678,0.00118706,0.000358743,0.00163403,0.037282275,0.00317327,6.42E-05,1.24E-05,0.004063565,0.000102081,1.17E-05,0.013091197,0.000186663,3.35E-05,0.000819567,0.001922045,0.000639466,0.000707278,7.29E-07,0.001093728,0.005299477,0.010493957,0.000235516,0.011527894,0.000536656,0.01213382,7.29E-07,0.000304786,0.000454991,0.033037881,6.05E-05,0.000107915,0.000307702,0.012325587,0.000160413,0.000314265,0.000199788,0.000372597,0.000732069,0.000117393,0.002732862,5.18E-05,0.00583905,0.000884461,0.008807428,0.067042617,0.00022385,7.29E-07,7.29E-07,1.39E-05,0.00010281,0.000164788,0.004055544,0.004691365,1.53E-05,0.000329577,0.000506761,4.37E-05,0.000199059,3.65E-06,0.001326328,0.000361659,7.29E-07,7.29E-07,4.52E-05,1.31E-05,7.29E-07,7.73E-05,0.02308933,0.004468973,0.000403221,0.00198621,0.005283436,0.000101352,7.29E-07,0.000104998,0.000260307,0.497598173,0.068919455,6.85E-05,0.000922377,5.25E-05,0.000193954,1.24E-05,0.000810088,0.00221881,0.003477326,0.00656164,0.002086104,0.032429768,7.29E-07,0.023612132,1.82E-05,0.001245392,0.000177184,0.000780193,0.008273689,0.000767797,0.001359139,2.70E-05,7.29E-07,0.001507157,0.000974147,0.000393013,7.29E-07,8.31E-05,0.000109373,6.78E-05,7.29E-07,2.70E-05,8.53E-05
